"alpha","lambda","deviance"
1,0.0640927314650979,1.34354344418513
0.1,0.921931140579702,1.40673026658346
0.75,0.101040914099586,1.36311132169207
1,0.235306013619926,1.42650797689268
0.65,0.206609649908786,1.376060024933
1,0.235306013619926,1.41761870557711
0.5,0.169991405594118,1.37862546294567
0.15,0.624095729510019,1.39736148058951
0.4,0.206609649908786,1.29909911357698
1,0.267988063820568,1.43278230790763
0.15,0.54798514581063,1.3272679111205
1,0.193601799420594,1.41657274428032
1,0.169991405594118,1.37994679203431
1,0.159288987826013,1.3830669589368
0.55,0.206609649908786,1.35554032111521
1,2.14701087628789,1.42494791495293
1,0.267988063820568,1.41760982557168
0.1,0.921931140579702,1.42242732944106
0.5,0.220491480777478,1.37802445925547
0.95,0.122806372566999,1.29865948126552
1,0.25111591545607,1.43278975114724
1,0.235306013619926,1.42022771352124
0.1,0.710777440903922,1.35653126356617
0.9,0.181412904747863,1.42271528231219
0.15,0.666027901442723,1.40149346268807
1,0.220491480777478,1.41866323010808
1,0.666027901442723,1.42285304471041
1,0.169991405594118,1.42010113784759
1,0.235306013619926,1.42494198259642
1,0.159288987826013,1.37624918512523
1,0.0831330338049846,1.2746299448618
1,0.325715996359858,1.42022623969677
1,0.347600426127253,1.4212707271691
1,0.25111591545607,1.42441752812356
0.1,1.12052647326172,1.41750016186488
1,0.235306013619926,1.4228515338273
1,0.220491480777478,1.42389896894856
1,0.25111591545607,1.42597313153127
1,0.25111591545607,1.41448376933566
1,0.25111591545607,1.42179665546643
1,0.206609649908786,1.42597759006331
1,0.25111591545607,1.41135030691868
1,0.235306013619926,1.41761129939614
1,0.220491480777478,1.41552678298352
1,0.235306013619926,1.42389602129963
0.6,0.149260379099504,1.2632605979364
1,0.220491480777478,1.4134304018579
0.35,0.30520937924816,1.40315194627666
1,0.0600575440058195,1.15460584249637
1,0.169991405594118,1.38689688226321
1,0.267988063820568,1.41396672104377
1,0.235306013619926,1.41082139391378
1,0.169991405594118,1.42245133744707
1,0.235306013619926,1.41449563404867
1,0.513484778332143,1.41813726475211
0.8,0.0946795214716137,1.25653764591729
1,0.139863157353112,1.27742341538469
0.1,1.04997971594093,1.41868560492038
1,0.235306013619926,1.42390047983167
1,0.220491480777478,1.41657274428032
1,0.25111591545607,1.41657127045585
0.35,0.25111591545607,1.366167837152
1,0.235306013619926,1.42285006000283
1,0.267988063820568,1.41919803841085
0.55,0.285993829661746,1.41818260534438
0.1,0.710777440903922,1.34128129551668
1,0.235306013619926,1.41761575792818
1,0.267988063820568,1.42285300765177
1,0.235306013619926,1.41447341550576
1,2.78483259611596,1.42755990760462
1,0.267988063820568,1.42650057071171
0.1,0.809498521796597,1.3950593014046
1,0.25111591545607,1.43069038531404
0.1,0.809498521796597,1.38470451573301
1,0.235306013619926,1.41604828980746
1,0.220491480777478,1.41866171922498
1,0.235306013619926,1.41552530915906
0.6,0.267988063820568,1.39627666677501
1,0.220491480777478,1.41657720281236
0.1,0.86388766370259,1.40093702787419
1,0.235306013619926,1.42808436207749
0.15,0.758533643115514,1.39197162499601
1,0.450863574001369,1.4270176190036
1,0.25111591545607,1.43016147230913
1,0.169991405594118,1.36261212857106
0.15,0.584803547642573,1.35390684049236
0.5,0.235306013619926,1.35467727872516
1,0.235306013619926,1.42075515270167
1,0.25111591545607,1.4228456014708
0.1,0.285993829661746,1.21171091606467
1,0.267988063820568,1.42493159170788
1,0.25111591545607,1.42756285525356
1,0.25111591545607,1.42388861511866
1,0.220491480777478,1.43174227896734
1,0.235306013619926,1.42388415658662
1,0.235306013619926,1.42179518164196
1,0.25111591545607,1.41763057029013
0.15,0.758533643115514,1.33999570016913
1,0.169991405594118,1.3644785326405
1,0.235306013619926,1.41447636315469
0.75,0.122806372566999,1.32305859132578
1,0.235306013619926,1.42388415658662
0.75,0.0887186331000396,1.37141003872013
0.15,0.809498521796597,1.39656763412247
1,0.25111591545607,1.43068297913306
1,0.169991405594118,1.41717583369561
1,0.169991405594118,1.39451006058592
1,0.235306013619926,1.42545457235628
1,0.235306013619926,1.42755246436501
1,0.25111591545607,1.42126921628599
1,0.159288987826013,1.41644572405615
1,0.267988063820568,1.41605569598843
1,0.25111591545607,1.42545313559045
1,0.25111591545607,1.42441601724045
1,0.220491480777478,1.43174080514287
1,0.149260379099504,1.40694843847156
0.8,0.122806372566999,1.32913829339504
1,0.169991405594118,1.41966381928078
1,0.25111591545607,1.41866765158148
1,1.12052647326172,1.42285746618381
1,0.450863574001369,1.41500674998406
0.15,0.758533643115514,1.40609825269165
0.1,0.666027901442723,1.42011707309097
1,0.220491480777478,1.41866024540051
0.1,0.624095729510019,1.3991093425671
1,0.37095524197208,1.4223226208224
1,0.25111591545607,1.42493605023992
1,0.235306013619926,1.42075515270167
0.7,0.0946795214716137,1.29028902182467
0.95,0.122806372566999,1.20101178340391
0.1,0.98387448239243,1.41284287544055
1,0.25111591545607,1.42075511564303
0.9,0.159288987826013,1.36143688548706
1,0.101040914099586,1.27040574999718
1,0.25111591545607,1.42127220099356
0.6,0.220491480777478,1.35478430221002
1,0.30520937924816,1.42074623563759
1,0.206609649908786,1.4249508996605
1,2.44521284809769,1.42753912582753
1,0.169991405594118,1.39224840056356
0.2,0.666027901442723,1.41889971990272
1,0.267988063820568,1.42075957417507
0.15,0.513484778332143,1.37823540808083
1,0.220491480777478,1.43016891554874
1,0.25111591545607,1.43070077620258
1,0.159288987826013,1.41084859526886
1,0.267988063820568,1.42022178116473
1,0.267988063820568,1.42338195771531
1,0.267988063820568,1.42231374081696
0.15,0.235306013619926,1.08818202703562
1,1.27615829025998,1.42336710829473
1,0.235306013619926,1.42284265382186
1,0.169991405594118,1.4031135999765
1,0.220491480777478,1.42337156682677
0.65,0.181412904747863,1.36662032393636
0.15,0.422477842919734,1.35135831281917
1,0.25111591545607,1.41919361693745
1,0.584803547642573,1.41605123745639
1,0.267988063820568,1.42023217205327
0.1,0.809498521796597,1.41880841693348
1,0.220491480777478,1.41813579092765
1,0.235306013619926,1.42703987460516
1,0.25111591545607,1.42651390924919
1,0.25111591545607,1.42023364587774
1,0.220491480777478,1.42180262488157
1,0.25111591545607,1.42650945071715
1,0.267988063820568,1.41343928186333
0.25,0.584803547642573,1.40913350563547
0.1,1.04997971594093,1.40165142243223
0.1,0.921931140579702,1.41080269691618
1,0.139863157353112,1.26653693573353
1,0.220491480777478,1.42075515270167
0.4,0.285993829661746,1.36627069111109
1,0.235306013619926,1.4259657253503
1,0.139863157353112,1.38720348806977
1,0.25111591545607,1.42598945477632
1,0.169991405594118,1.39284964969662
1,0.220491480777478,1.41657572898789
0.1,0.809498521796597,1.36993800808767
1,0.206609649908786,1.41762614881673
1,1.12052647326172,1.4118614599127
1,0.235306013619926,1.42179370781749
1,2.14701087628789,1.41867063628905
1,0.25111591545607,1.41448524316013
1,0.25111591545607,1.41448082168673
0.1,0.758533643115514,1.37826973838673
1,0.347600426127253,1.42754505818404
0.35,0.422477842919734,1.42663169883888
1,0.235306013619926,1.4228456014708
1,0.131057571358175,1.39768387833643
1,0.395879237202625,1.43121336596243
0.75,0.220491480777478,1.41165538500078
0.65,0.25111591545607,1.4028296104762
0.75,0.206609649908786,1.40979134618367
1,0.235306013619926,1.4228456014708
1,0.235306013619926,1.42860141036938
0.1,0.86388766370259,1.36714600354423
1,1.65527210121271,1.42337598830016
0.3,0.422477842919734,1.40943011761437
1,0.220491480777478,1.4228456014708
1,0.25111591545607,1.41710165728522
1,0.285993829661746,1.42074181416419
1,0.25111591545607,1.41761874263575
0.1,0.98387448239243,1.41015367101475
1,0.159288987826013,1.40629835678387
1,0.0946795214716137,1.29822273995235
0.75,0.159288987826013,1.37983984837258
1,0.450863574001369,1.4139696686927
0.3,0.181412904747863,1.25951942586172
0.1,1.27615829025998,1.41280827911881
1,0.149260379099504,1.3396069553211
1,0.25111591545607,1.4118703028595
1,0.25111591545607,1.41867358393799
1,0.235306013619926,1.41657127045585
1,0.220491480777478,1.42023217205327
1,0.235306013619926,1.41969880051633
0.1,0.98387448239243,1.41142935899036
1,0.159288987826013,1.38719970900112
1,0.220491480777478,1.41344374039537
0.1,1.45340607353852,1.40986858999366
1,0.149260379099504,1.40720403212269
1,4.11383025113217,1.4202291873457
0.95,0.131057571358175,1.38448148087393
1,0.169991405594118,1.35839071689279
0.1,0.584803547642573,1.32657415198685
1,0.149260379099504,1.41689602650351
1,0.181412904747863,1.41560747939445
1,0.159288987826013,1.38356950966921
0.25,0.347600426127253,1.34913736783733
1,0.159288987826013,1.3532438470863
1,0.25111591545607,1.42074922034517
1,0.267988063820568,1.43070372385151
1,0.235306013619926,1.42755544907258
1,0.25111591545607,1.41343187568236
1,0.206609649908786,1.42336559741162
0.45,0.30520937924816,1.39950531174146
0.1,0.86388766370259,1.38669928316472
1,0.25111591545607,1.42702948371661
1,0.149260379099504,1.35846766020428
1,0.25111591545607,1.43015406612816
1,0.25111591545607,1.42179816634953
1,3.17162270532945,1.424944967304
1,0.159288987826013,1.38028632581248
1,0.169991405594118,1.40554554637389
0.1,0.666027901442723,1.39461092527793
1,0.235306013619926,1.42493310259099
1,0.25111591545607,1.41970473287284
1,0.220491480777478,1.42494345642089
1,0.267988063820568,1.43277641260976
1,0.235306013619926,1.42389454747516
1,0.159288987826013,1.39681680938097
0.35,0.325715996359858,1.40196177259766
